device_aid;avg_SatisHacmi;avg_OrtalamaHarcamaTutari;avg_PopulationInverseScore;avg_QualityScore;total_visits;VenueType_D_rate;VenueType_H_rate;VenueType_R_rate;TimeSlot_Afternoon_rate;TimeSlot_Evening_rate;TimeSlot_Morning_rate;TimeSlot_Night_rate;cluster
66a6ca42-4b3e-6d67-a9fa-659d91086190;1.2857142857142858;1.1428571428571428;2.857142857142857;0.5714285714285714;7;0.2857142857142857;0.0;0.7142857142857143;0.0;0.0;0.0;1.0;6
66ab4324-04c2-43fd-9c7f-1b3c42674746;-1.0;0.0;3.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
66b25d29-73f3-539e-1677-dc20990a9b9e;2.0;1.0;4.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
66b2cf1c-c66f-43c3-9433-ada673ce0bbb;1.25;0.25;2.0;1.5714285714285714;8;0.625;0.125;0.25;0.0;1.0;0.0;0.0;4
66b36f88-ac7d-6143-a7fe-4e37f4e582b7;-1.0;2.0;2.0;1.0;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
66b74f37-d896-41d0-95e4-66fdf64dd39a;0.0;0.0;3.0;1.0;4;0.0;0.25;0.75;0.25;0.0;0.75;0.0;0
66b988f1-4c33-43db-8f8c-caa167395b0d;1.0;1.0;3.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
66c5c886-0e30-4be7-a165-e54e67b41fff;-1.0;0.5;4.0;1.0;2;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
66c8ab3e-2d24-440a-8ce1-f1db1b95d87f;0.0;1.25;2.75;0.5;4;0.5;0.0;0.5;0.25;0.0;0.75;0.0;1
66ca0c95-e1ac-4242-8079-5265a7ecf20f;-1.0;0.0;0.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
66cd44d8-4bef-4abe-947a-cce295da9c69;1.0;1.022222222222222;3.7777777777777777;0.4444444444444444;45;0.4444444444444444;0.0;0.5555555555555556;0.2666666666666666;0.2;0.2222222222222222;0.3111111111111111;6
66cdda3e-7cc8-4348-9dae-74245f0bc375;0.0;2.0;0.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
66d1cb5c-18da-4465-be2d-13a7beebdad7;0.5;0.0;2.25;1.0;4;0.0;0.0;1.0;0.25;0.5;0.25;0.0;4
66d397b3-88e2-402a-b2ff-4e6a9b35dd77;1.0;1.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
66d56e06-eac0-4376-910d-95c89a51bec2;0.5;1.0;4.0;0.5;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
66d752a6-816c-41dc-9148-52e1d8e9086c;-1.0;0.0;0.0;1.0;2;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1
66db799b-00b8-4c11-997f-4bbb23ec676e;2.0;2.0;2.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
66dd3217-345b-48d3-a893-a55df1b4aa96;1.5;0.0;2.5;1.0;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
66dfbf14-e75a-4263-84ce-eb2049165d2c;-0.25;1.0;3.5;0.5;4;0.0;0.0;1.0;0.0;0.5;0.5;0.0;0
66e4be99-2110-4023-903c-574eebdd0f7f;0.0;2.0;3.333333333333333;1.5;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
66e8d630-04c9-4c7e-894a-a57a1bd78c42;1.3333333333333333;1.1111111111111112;2.571428571428572;0.7777777777777778;9;0.7777777777777778;0.0;0.2222222222222222;0.0;0.0;0.5555555555555556;0.4444444444444444;1
66ea02d1-c124-40bb-a5c4-86a853f6c7b7;2.0;1.0;2.333333333333333;0.75;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
66ea7b35-ba93-45f7-9a45-09dced577cd1;0.8461538461538461;2.0;2.3846153846153846;1.0;13;0.0;0.0;1.0;0.6923076923076923;0.3076923076923077;0.0;0.0;3
66ec80e9-63b9-48db-86fa-99d2945e0408;2.0;1.0;3.0;2.0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
66ec93c0-619d-4954-8929-441e908bc026;1.0;0.8571428571428571;3.0;1.0;7;0.5714285714285714;0.1428571428571428;0.2857142857142857;0.4285714285714285;0.0;0.1428571428571428;0.4285714285714285;6
66f141c4-0410-4a90-9420-5f4766ab0471;-1.0;1.0;3.0;2.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
66f73ca6-fded-44b8-ab0e-7f964d56959b;0.8461538461538461;0.6153846153846154;1.6923076923076923;1.818181818181818;13;0.3846153846153846;0.1538461538461538;0.4615384615384615;0.9230769230769232;0.0;0.0769230769230769;0.0;3
66f80ce8-73cc-46ef-99f6-8f714f50140b;1.3333333333333333;1.3333333333333333;2.0;1.0;6;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0
66f93c7d-31bc-414e-a412-d552ccb3c58b;-1.0;1.0;5.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
66feba71-ecde-4043-ad60-3565e08945a2;1.3636363636363635;0.9545454545454546;3.5;0.0;22;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
6702552a-cb37-465f-bedf-b59a82a22e64;2.0;1.0;0.0;1.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
67031e3a-43ec-4266-9ffc-318253114d7e;-1.0;0.0;0.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
67087e94-aff0-4a4c-8d59-b13aadf40e1d;0.0;0.0;0.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
67089d8d-523a-4ffe-8985-ec10ede3d103;-1.0;0.0;3.0;2.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
670a4dd5-ae4c-42c4-a4ff-d7952e72cc93;2.0;0.0;4.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
6716a54c-a72c-4a59-92ef-02164a230a5a;-1.0;1.0;3.0;2.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
67177084-4e73-49d3-9db0-e907daa48c71;1.0;1.2222222222222223;2.7777777777777777;0.2222222222222222;9;0.4444444444444444;0.0;0.5555555555555556;1.0;0.0;0.0;0.0;3
6718e774-f59f-4b67-875d-5e224471f13e;0.5;1.0;2.5;1.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
672995c0-7f3e-42c9-9e48-9f2beb1b32bd;1.28;1.2;2.608695652173913;0.44;25;0.76;0.0;0.24;0.96;0.0;0.0;0.04;2
672a28d5-86c2-43d6-8888-31c4dcbff910;2.0;1.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
672db5f5-1fd8-46d1-a6c3-431b1dea58ac;2.0;1.0;3.0;1.0;2;1.0;0.0;0.0;0.5;0.5;0.0;0.0;2
67340317-eaa0-4e47-8402-af87a7d38f2c;0.4285714285714285;0.7142857142857143;3.0;0.4;7;0.1428571428571428;0.1428571428571428;0.7142857142857143;0.1428571428571428;0.0;0.5714285714285714;0.2857142857142857;0
6738a363-2b3f-4013-a64a-cd087d6ed91b;1.25;1.1666666666666667;2.636363636363636;0.4166666666666667;288;0.75;0.0;0.25;0.4583333333333333;0.4583333333333333;0.0833333333333333;0.0;5
673de8de-208b-46cc-8464-8c41fcb12c2b;-0.2830188679245283;0.8867924528301887;3.333333333333333;0.660377358490566;53;0.8113207547169812;0.0;0.1886792452830188;0.1132075471698113;0.3773584905660377;0.5094339622641509;0.0;1
674ca4c0-177d-4212-9725-089c14d5357b;0.25;1.0;3.25;0.0;4;0.75;0.0;0.25;1.0;0.0;0.0;0.0;2
674ddbb3-a248-4416-ac89-0fff55be2093;1.0;1.0;2.333333333333333;0.3333333333333333;3;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.0;0
67504d9a-6bc3-471b-987e-d3b3e1fc9466;0.3076923076923077;0.8461538461538461;3.333333333333333;1.0;13;0.4615384615384615;0.0;0.5384615384615384;0.1538461538461538;0.3076923076923077;0.5384615384615384;0.0;1
67518086-92b3-4e56-b531-6ef9482427ca;2.0;1.3333333333333333;3.0;1.1666666666666667;6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
67530902-d2c4-6589-26d1-f956f21180f5;2.0;0.0;1.0;2.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
6753170a-cd92-4f47-9677-d0dbdcb2c945;1.0;0.6666666666666666;1.0;1.6666666666666667;3;0.0;0.0;1.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;3
6754dcde-3988-4957-99c8-d7466ca100b3;-1.0;0.0;0.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
67643d54-f016-6dd1-a97d-088fad6763c0;0.5;1.0;3.0;1.0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
676b6bba-0e56-420d-850a-73565a7c980a;-1.0;0.0;2.0;0.0;2;0.0;1.0;0.0;0.5;0.0;0.5;0.0;0
676c6091-b804-4650-93cc-696ff0d21159;1.0;1.0;2.5;0.5;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
676fbdb3-c469-4e87-970c-a45e7f683bf5;1.5;2.0;2.9;0.4;10;0.0;0.0;1.0;0.6;0.4;0.0;0.0;3
677357e1-0062-4de2-9eda-7f36ec6b4ce4;2.0;0.0;1.0;2.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
6773a478-4ba6-47a3-8bb3-eb239d789537;0.9;0.8;3.0;0.4;10;0.3;0.0;0.7;0.8;0.2;0.0;0.0;3
6776170f-90ab-4f1c-9fde-91c81b578c54;0.8888888888888888;1.1111111111111112;2.0;1.2222222222222223;9;0.5555555555555556;0.0;0.4444444444444444;0.0;0.7777777777777778;0.2222222222222222;0.0;4
677667d3-7b42-4352-aea5-36d599bc1596;1.0;2.0;2.333333333333333;0.5;4;0.25;0.0;0.75;0.5;0.0;0.5;0.0;3
677917e9-7b41-4042-9ecb-d354d9b254c0;0.8333333333333334;0.8333333333333334;1.8;1.3333333333333333;6;0.5;0.0;0.5;0.6666666666666666;0.0;0.3333333333333333;0.0;3
6784ee26-483d-436f-b200-fbd568dd9873;2.0;2.0;2.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
6786450a-358c-49c3-a0d0-0db2f6fc4787;-1.0;2.0;3.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
678907fb-afa6-4425-8fc0-83ad00d5d67f;1.25;1.1666666666666667;2.636363636363636;0.4166666666666667;12;0.75;0.0;0.25;0.0;0.0;1.0;0.0;1
678cd32a-7b18-4fd8-bc20-92ca935303d0;1.25;1.5;1.75;1.25;4;0.5;0.0;0.5;1.0;0.0;0.0;0.0;3
679268fe-2a61-4748-959c-149964844f63;2.0;2.0;2.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
67944c80-68ba-4f65-883d-e017fe014129;0.5;1.0;3.5;0.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
6794e616-cdce-456d-a962-349b7a0bce9d;1.0;0.8;2.2;0.8;5;0.8;0.0;0.2;1.0;0.0;0.0;0.0;2
67a0d191-4231-4089-889d-565ac7713012;-0.5;1.0;2.5;0.5;2;1.0;0.0;0.0;0.0;0.0;0.5;0.5;1
67a282da-44e9-4fa7-af33-8b22dccb069c;0.6666666666666666;0.6666666666666666;2.6666666666666665;1.6666666666666667;24;0.6666666666666666;0.0;0.3333333333333333;0.25;0.375;0.375;0.0;1
67a6ff7d-175c-61fd-b139-17044139323f;2.0;2.0;2.0;1.0;2;1.0;0.0;0.0;0.5;0.0;0.5;0.0;2
67a7023c-5637-4148-a8c4-ca7b5f413be3;2.0;0.0;1.0;0.0;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6
67b62046-8c5a-490f-afc5-cac0494b4183;1.0;1.3333333333333333;2.833333333333333;1.0;6;1.0;0.0;0.0;0.5;0.0;0.5;0.0;2
67b89089-939e-6451-b3f4-2a7dea60f377;0.5;1.5;2.1666666666666665;0.8333333333333334;12;0.8333333333333334;0.0;0.1666666666666666;1.0;0.0;0.0;0.0;2
67b9679c-6949-45bd-bbf5-219dec453cac;2.0;1.0;2.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
67b9cc8e-34c8-4a69-a869-947fe89b3289;0.0;1.0;2.5;1.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
67bc6841-cb97-4b72-a926-c67d593c019b;0.0;1.5;3.25;0.75;4;0.75;0.0;0.25;0.25;0.0;0.75;0.0;1
67c56582-d88f-4b15-a37b-d44c5317bc94;1.25;0.75;2.5;1.0;4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
67c67962-a977-439f-b7ab-5ac007323a1c;-0.3461538461538461;0.4230769230769231;3.3846153846153846;1.04;26;0.1538461538461538;0.0384615384615384;0.8076923076923077;0.5384615384615384;0.1538461538461538;0.2692307692307692;0.0384615384615384;3
67c8484b-bcd1-4f90-a484-6c8c19964e89;2.0;1.0;3.0;0.0;4;1.0;0.0;0.0;0.5;0.0;0.5;0.0;2
67c869ca-2ba7-4858-8451-5c4350ed5130;-0.7;1.7;3.95;0.35;20;0.7;0.0;0.3;0.25;0.3;0.25;0.2;2
67cbe435-42ef-49f1-8e29-d6d829d2b564;1.5;1.0;2.0;1.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
67cd067f-8574-4de9-92b5-957569d8707c;0.6;0.8;2.2;1.8;5;0.6;0.0;0.4;0.4;0.0;0.0;0.6;6
67d49204-9586-6aba-2fd0-8246ce12f1bf;0.0;0.3333333333333333;3.0;1.0;3;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
67dd3ba5-0ad4-4fed-82f3-871b8e983d33;-1.0;0.0;2.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
67dd73bc-c6ef-423a-9703-8f8c95523459;0.0;0.0;0.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
67df170e-7ce0-4d29-91df-52586cc60b67;0.0833333333333333;1.3333333333333333;3.0;0.75;12;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
67dfe9ae-38a6-40ae-af34-3802c0d256f2;-1.0;1.0;4.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
67e161da-671b-4bf2-868f-eba7ecb4a313;0.5;2.0;2.5;1.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
67e23243-300d-4ac9-8923-ded92e4847f5;1.6;1.0;2.75;0.25;5;0.0;0.2;0.8;0.0;0.0;0.4;0.6;6
67e4688f-168b-4a71-b4d4-6c27377099ce;-1.0;2.0;3.0;2.0;4;1.0;0.0;0.0;0.25;0.0;0.75;0.0;1
67e99402-42a5-4ca2-9ada-3a2368e6994e;0.0;1.0;2.5;1.0;2;0.5;0.0;0.5;0.0;0.0;1.0;0.0;1
67ef5082-1802-48c8-bd6b-b2dc96fd3ad7;0.25;1.5833333333333333;1.7272727272727273;0.7272727272727273;12;0.0;0.0833333333333333;0.9166666666666666;0.9166666666666666;0.0833333333333333;0.0;0.0;3
67f0e618-6e8f-4728-ac1d-2b73a4b9b7ae;2.0;2.0;1.0;1.0;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
67f2a1bc-0fe3-4923-9114-2d554516f471;0.75;1.5;2.5;0.25;4;0.0;0.0;1.0;0.0;0.5;0.25;0.25;4
67f30383-7839-45ab-8899-354f6989dd2d;2.0;1.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
67f4bd6a-1371-4d4c-9520-a834cbc32653;1.0;2.0;3.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
67fce415-fbf9-42eb-afd9-da35e3b47898;0.5;1.0;1.0;1.5;2;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
68033e67-6ee8-4daa-a718-b3b8930fe19e;0.4285714285714285;1.5714285714285714;3.0;0.8571428571428571;7;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
68049231-3604-41f2-b8cd-aac4e1154a46;2.0;1.9285714285714288;4.928571428571429;1.0;14;0.0714285714285714;0.0;0.9285714285714286;0.1428571428571428;0.1428571428571428;0.4285714285714285;0.2857142857142857;0
6806d292-ec55-44c8-a762-d8a3acd9a506;1.5;1.5;3.0;0.0;2;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0
6807a6df-9ef4-43f9-95ad-65c8f880bd68;2.0;1.0;3.9166666666666665;0.2857142857142857;12;0.0833333333333333;0.0;0.9166666666666666;0.25;0.0;0.75;0.0;0
680b77ca-ab5b-4bc1-af3c-b112362837ab;1.0;1.2857142857142858;2.6666666666666665;1.0;7;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
680bf23a-e8f7-4766-9d26-d4b0f8b3e951;0.75;0.5;1.0;1.6666666666666667;4;0.75;0.25;0.0;0.0;0.0;1.0;0.0;1
68103997-610b-47d0-96f7-d8597d4edad7;0.0;1.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
68113d26-1006-46dd-82bf-795d47c62d24;-1.0;0.0;2.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
68194b35-ce0f-454d-a5e3-9d10ca3953a3;1.3333333333333333;1.3333333333333333;2.333333333333333;0.0;3;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;6
6819991b-b94a-4282-87cf-3680633fa901;2.0;2.0;3.0;0.0;5;0.0;0.0;1.0;0.2;0.0;0.2;0.6;6
6823b010-9271-4ab7-b023-e080bdae48ce;0.5;1.0;1.0;2.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
68241cf7-eda9-4224-94f9-804f29935c6d;1.0588235294117647;0.2450980392156862;2.277227722772277;1.5980392156862746;102;0.4117647058823529;0.0;0.5882352941176471;0.2156862745098039;0.2549019607843137;0.2941176470588235;0.2352941176470588;5
682ac8ca-c2a0-48c3-a7f8-c9e6d1c5cdba;2.0;0.6666666666666666;2.0;1.0;3;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
6832d514-c372-45d5-a204-192bcb409373;1.0;2.0;1.3333333333333333;1.0;4;0.25;0.0;0.75;0.0;0.0;1.0;0.0;0
6841c8f1-88ab-43a7-ab2b-319ff3fc9ba4;1.0;1.5;3.0;0.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
68428b54-4a29-4c4a-bfcc-9e19360e6bc6;2.0;1.5;2.75;1.25;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
68454a38-8c6d-4090-94d3-84fd69d8ca4f;0.5;1.5;2.5;0.5;2;0.5;0.0;0.5;0.5;0.0;0.0;0.5;6
6845bb3d-0140-4fdc-adee-dbee114764aa;0.5;0.0;1.0;2.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
684669df-4b9e-4cf6-a9d2-9b871acb7370;2.0;2.0;2.0;0.0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0
684d8020-1dcd-44eb-b85c-7838530f8bc0;2.0;2.0;1.0;2.0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
684e1206-94b2-46c7-b661-cfd1e043cd5e;1.0;2.0;2.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
68561e43-5a5c-4936-939f-885e741f6bd0;1.0;2.0;3.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
685b13ee-91a3-423d-8ee3-51d48780e13a;0.6;1.3;2.888888888888889;0.7777777777777778;10;0.9;0.0;0.1;1.0;0.0;0.0;0.0;2
685b5d0a-5fa9-4b85-ab48-ee8df903bbc9;1.4;1.3;2.5;1.3;10;1.0;0.0;0.0;0.7;0.3;0.0;0.0;2
685c14b8-7599-48fd-8a38-a369d300bfe7;-1.0;2.0;2.0;0.0;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3
6860d347-e3b6-4c1f-8a81-8d808481ed16;-1.0;0.0;0.0;1.0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
6865fd63-e24d-4936-9035-1ebd676d3277;1.3333333333333333;0.8333333333333334;3.0;0.6666666666666666;6;0.6666666666666666;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;2
686a8be8-b1a3-44dd-b9dc-17cd098263c4;2.0;0.0;1.0;2.0;10;1.0;0.0;0.0;0.3;0.2;0.3;0.2;1
686ea7fd-a9ba-41a8-af45-72e77c229d5f;1.0;2.0;1.0;2.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
6870b856-2d2d-49a3-a994-c65c8f5129a3;-1.0;1.6666666666666667;2.6666666666666665;1.0;3;0.6666666666666666;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;2
6872e603-dc94-4cd0-bcc9-6125c113d97e;-1.0;1.0;4.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
68747db7-00ee-6fe9-bc1d-75b90bad74e6;0.0;1.2;3.4;0.75;5;0.8;0.0;0.2;0.8;0.0;0.2;0.0;2
6875626a-440d-447b-9021-c80cf6ce1a4c;1.0476190476190477;1.4285714285714286;2.7142857142857144;0.3;21;0.6666666666666666;0.0;0.3333333333333333;0.0476190476190476;0.4285714285714285;0.0952380952380952;0.4285714285714285;4
68769d84-757e-4257-9f01-cd022695cd7e;2.0;1.0;3.8;0.2222222222222222;20;0.0;0.0;1.0;0.15;0.2;0.35;0.3;0
687805cd-ed7c-6e31-18f8-21bc385b6844;-1.0;1.0;3.0;2.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
687cec21-0a3c-46a8-91e9-7c8d705e3071;2.0;0.0;2.0;0.0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0
687e7e80-d023-4c9b-a710-d1e5c83c8c85;0.0;0.0;2.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
6885e1bf-7b48-4590-931d-fe027a1f0f54;0.0;1.8333333333333333;1.6666666666666667;0.3333333333333333;6;0.1666666666666666;0.0;0.8333333333333334;0.0;0.0;1.0;0.0;0
68881a04-c3ad-4008-9ec9-f0328e21cff4;0.0;1.0;2.6666666666666665;0.3333333333333333;3;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
6888bc77-83fe-6b18-15be-942e913a11b7;1.25;0.5;2.0;1.0;4;0.75;0.0;0.25;0.75;0.0;0.25;0.0;2
688b0376-b451-4004-bc24-2c6355807b25;-1.0;0.0;3.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
688fe9f3-374f-49c3-b3e8-f0205b650cd1;0.5;1.0;2.5;0.5;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
68910b6b-86d2-4b61-91b2-e7a464513e64;-1.0;0.0;3.0;2.0;2;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6
689487dc-6d28-4629-ae3e-ffc141b5aa85;0.4;1.6;2.4;1.6666666666666667;5;0.2;0.2;0.6;0.0;0.4;0.0;0.6;6
689531de-459c-4b46-9552-6a4053b40650;2.0;1.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
68961c75-d565-4250-8063-6f00774c852b;2.0;2.0;2.0;0.0;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3
68973450-96c7-4353-91f4-a30fc7062d5e;0.6666666666666666;0.0;2.6666666666666665;1.3333333333333333;3;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;1.0;0.0;0
6897dd4a-8f33-60ff-b5de-982d9a1a4c51;0.0;1.5;4.0;0.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
68a128e3-c6b9-40cb-bcec-9212fefede21;0.0;0.6666666666666666;2.6666666666666665;1.3333333333333333;3;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;6
68a7f68a-42a3-43fe-ac81-0262530340b7;1.2857142857142858;2.0;2.142857142857143;0.8571428571428571;7;0.7142857142857143;0.0;0.2857142857142857;0.4285714285714285;0.1428571428571428;0.0;0.4285714285714285;2
68aa9035-286a-4e9a-aef9-1015bcbb89ca;-0.125;1.7083333333333333;2.590909090909091;1.2352941176470589;24;0.25;0.25;0.5;0.25;0.125;0.25;0.375;6
68b0d89f-281a-4fb5-9127-7fedc9f24045;-1.0;0.0;0.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
68b117cd-1d2f-4f03-92f8-c781ea198fea;-1.0;2.0;2.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
68b14e3f-a921-47a3-9d62-4c83c6b72d43;1.25;0.0;2.25;2.0;4;0.25;0.0;0.75;0.25;0.25;0.5;0.0;0
68b1bb0b-1719-43fa-b52d-a28afa6df9ef;-1.0;1.0;4.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
68bec369-167c-4357-82db-189d8ebc9039;0.875;0.875;2.0;1.0;8;1.0;0.0;0.0;0.125;0.5;0.125;0.25;4
68c0cc46-77c9-4a1f-a831-8e6bb2a39f84;1.5;1.0;1.5;2.0;2;0.0;0.5;0.5;0.5;0.0;0.5;0.0;3
68c3b1c7-76cc-4110-b5c9-c3305c9588cd;2.0;0.0;0.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
68c3eb17-c3d1-40bf-9d50-069a34221258;0.0;2.0;1.0;1.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
68c5cf9d-95d6-4f9c-9bd1-3bafa78382ad;2.0;2.0;2.0;0.0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0
68cace27-c00a-4127-87f1-5dd12dd8eb38;-1.0;2.0;3.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
68d2f491-afca-486a-91ed-aa7676862c5d;0.6666666666666666;0.6666666666666666;2.6666666666666665;1.6666666666666667;72;0.6666666666666666;0.0;0.3333333333333333;0.4166666666666667;0.5;0.0833333333333333;0.0;4
68dd5d89-8129-4324-afe8-2e2030d82386;2.0;2.0;4.0;1.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
68e4be73-a2f7-4c6f-8f92-17841e439796;2.0;2.0;5.0;0.0;2;0.0;0.0;1.0;0.0;0.5;0.0;0.5;6
68e595a2-c5ca-4ab7-a701-27193973fbbd;0.5;1.5;4.0;0.5;2;1.0;0.0;0.0;0.5;0.0;0.5;0.0;2
68fec70f-0cd0-41fc-bb4a-ba31efb76ab5;-0.75;1.0;3.25;0.75;4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
69066f1d-18e3-4a31-a926-b1fc88fc11d7;-1.0;1.0;3.0;1.5;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
6909612b-c1b3-4889-820a-c2f0f0b64cb5;1.5;1.0;2.0;1.5;2;0.5;0.0;0.5;0.5;0.0;0.5;0.0;3
690a6dfd-ea8f-4199-8cf8-0b2e8a50362d;0.8;1.4;2.4;0.25;5;0.2;0.0;0.8;0.4;0.0;0.6;0.0;0
690d1c9c-11eb-4c31-89f3-77eb831c0513;-0.3333333333333333;1.3333333333333333;2.0;1.0;3;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.0;1
690e91eb-608a-4fb3-8ef7-827ffd4762c8;1.25;1.1666666666666667;2.636363636363636;0.4166666666666667;108;0.75;0.0;0.25;0.4444444444444444;0.3333333333333333;0.2222222222222222;0.0;5
