device_aid,cafe_cluster,ping_cluster,restaurant_cluster,cafe_richness_score,ping_richness_score,restaurant_richness_score,OverallRichnessScore
9135e09b-21e5-427c-88df-be97eb7bc40b,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
91393ed9-3dbc-480c-88b1-10ac68fce5fd,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
9147a59a-c25d-43d8-8c98-326633cd8007,2,1,1,18.280502475988474,281.3999559238771,11.971680791222932,58.979333874920464
91493a07-f6d6-4360-a94b-62d40c71b53c,8,1,3,19.728995826409644,281.3999559238771,16.279023829441762,61.61583651083694
914ac41e-1a79-4a2d-a697-cb82d358d467,1,2,0,18.15067414434237,15.53125,15.44537012874073,16.36145144581782
91527ab9-8e5b-4bb5-9b03-736cecdf5a6f,3,2,2,24.833384017079982,15.53125,12.502815227111812,17.11774395258257
915c239a-c6bb-4236-9028-3d70f16bc4e3,8,2,6,19.728995826409644,15.53125,15.52557479783676,16.927661007721596
915cb1dd-415e-6034-175a-9292cc32e395,6,1,0,17.463155070668606,281.3999559238771,15.44537012874073,60.44372940857275
91612968-46a2-4fee-bfd7-c92c317bf5be,9,2,0,17.77219711428424,15.53125,15.44537012874073,16.235292435798446
91643e96-9249-4c7d-abcc-d57ee6088693,9,1,2,17.77219711428424,281.3999559238771,12.502815227111812,59.07546597229683
916a42e6-56e9-4645-8b89-be40953f35f2,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
916edb11-8994-4202-be54-8ec3afdeefc6,6,2,2,17.463155070668606,15.53125,12.502815227111812,14.661000970445443
9170e64c-e0e5-4c07-8a86-10ad5dc5842d,6,1,1,17.463155070668606,281.3999559238771,11.971680791222932,58.70688473981386
91714e60-db81-49fc-81cc-666d44efc596,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
917189fb-bc94-4bd1-bbb3-566ca6eefe95,2,2,2,18.280502475988474,15.53125,12.502815227111812,14.933450105552064
9171d3d9-75d7-4e5d-98ba-a752c967f75b,6,2,1,17.463155070668606,15.53125,11.971680791222932,14.395433752501
9171f7d2-0507-465d-ab62-d8b7be8db0a9,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
9173b5b9-466c-4d5b-8d06-f12da76d260e,6,1,0,17.463155070668606,281.3999559238771,15.44537012874073,60.44372940857275
91762a5b-4cda-4ea9-92c4-f80e89343f79,6,1,1,17.463155070668606,281.3999559238771,11.971680791222932,58.70688473981386
917c3590-2a39-45b9-b4e9-13c79a9cc5c1,6,1,0,17.463155070668606,281.3999559238771,15.44537012874073,60.44372940857275
917db766-2b6a-6499-10de-52bfaf34966e,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
917f4902-3100-4fa1-a8a0-ab7334845bbf,5,2,2,19.839439396523534,15.53125,12.502815227111812,15.453095745730417
9185636c-50e7-4c31-85de-488ada7f9904,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
918b9e90-0e64-4f9b-a47f-1d38bd0348f5,8,2,6,19.728995826409644,15.53125,15.52557479783676,16.927661007721596
91937cff-980e-44f4-98cb-c69d3a2f8083,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
91952139-750d-438a-9d70-f6a0e3f081c7,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
91960b39-9bff-489b-96ef-552fda2d1a63,9,1,3,17.77219711428424,281.3999559238771,16.279023829441762,60.96357027346181
91a43e9d-387b-4807-ad67-83b7e28d8089,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
91a9f01f-b910-4d1e-9a07-5d32a25d4c48,0,1,6,17.80791896661847,281.3999559238771,15.52557479783676,60.59875304177072
91ae8f35-dc8e-4b13-bf2d-1a8c84857ddf,5,1,1,19.839439396523534,281.3999559238771,11.971680791222932,59.498979515098824
91b0e4a5-4aed-6c77-ba69-8c66d63e1de6,3,1,0,24.833384017079982,281.3999559238771,15.44537012874073,62.90047239070987
91b189a5-cbf1-4490-b4b2-9e13249189f1,0,2,2,17.80791896661847,15.53125,12.502815227111812,14.775922269095396
91b6fb7f-e989-4f1b-8f19-175b6995e03c,3,0,2,24.833384017079982,32.50396825396825,12.502815227111812,19.94653032824394
91b77a20-92ce-4bec-b4f1-5aabfceee293,1,2,3,18.15067414434237,15.53125,16.279023829441762,16.778278296168338
91ba5abe-4e25-4e0c-9a96-909f428b6d40,5,1,2,19.839439396523534,281.3999559238771,12.502815227111812,59.76454673304327
91bb5e44-e89e-46d9-a088-554c001407b6,9,1,0,17.77219711428424,281.3999559238771,15.44537012874073,60.54674342311129
91c9759e-3a5b-517d-aa61-1ffe625ab47f,1,1,1,18.15067414434237,281.3999559238771,11.971680791222932,58.936057764371775
91d3cb03-b142-651c-1401-24c8b10a8416,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
91dc596c-71a3-4861-a334-79ef224f52a5,6,0,3,17.463155070668606,32.50396825396825,16.279023829441762,19.37789164727179
91e11c42-17b5-42d0-a2ad-08eccf59d6ae,4,1,3,20.61108585914832,281.3999559238771,16.279023829441762,61.90986652174984
91e1a35b-1363-64e0-19d5-43a38454e0a4,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
91f0baa3-d3a6-4812-acf9-2b2d8bb2ba3b,2,1,1,18.280502475988474,281.3999559238771,11.971680791222932,58.979333874920464
91f0ca64-bb0d-496f-abf4-878b587bf1a4,0,2,2,17.80791896661847,15.53125,12.502815227111812,14.775922269095396
91f15a37-61f4-4b78-a0f2-03573895db52,2,1,6,18.280502475988474,281.3999559238771,15.52557479783676,60.756280878227386
91fcbb65-d13d-4bd3-b958-5a28f2599ecc,4,2,3,20.61108585914832,15.53125,16.279023829441762,17.598415534436988
920018f6-5fe6-4b53-9129-281c53490358,8,2,2,19.728995826409644,15.53125,12.502815227111812,15.416281222359123
92036b50-5f1e-6a6d-1b4d-4883eeff8772,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
920b1c00-992f-4c6c-8938-66dcbcfba713,2,2,3,18.280502475988474,15.53125,16.279023829441762,16.821554406717038
920d95bd-96bb-482e-8cee-73ec9cf7e63e,1,2,1,18.15067414434237,15.53125,11.971680791222932,14.624606777058924
9210c661-2d61-4076-88c1-e6d674aa053c,8,2,6,19.728995826409644,15.53125,15.52557479783676,16.927661007721596
92153e9c-8b3a-4b5c-99cf-51aec963c312,9,0,3,17.77219711428424,32.50396825396825,16.279023829441762,19.480905661810336
92159cfc-cb55-4ed5-af1f-bdedc6e1cb90,0,2,3,17.80791896661847,15.53125,16.279023829441762,16.664026570260372
921bdd5b-9c47-4456-8c31-0121082d19be,1,1,3,18.15067414434237,281.3999559238771,16.279023829441762,61.089729283481184
921e15a0-fcaf-47bb-b5cd-0f92ad224830,8,2,6,19.728995826409644,15.53125,15.52557479783676,16.927661007721596
922090f2-0963-435e-8c0e-27cb21de6129,4,1,3,20.61108585914832,281.3999559238771,16.279023829441762,61.90986652174984
9220df48-b623-44b8-8d5e-c87b3c7b3224,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
9224342c-e69a-401e-a035-a1b605d55994,2,1,3,18.280502475988474,281.3999559238771,16.279023829441762,61.13300539402989
92286455-de96-458f-9677-5e9000a78b2f,4,0,2,20.61108585914832,32.50396825396825,12.502815227111812,18.53909760893339
92387ef5-7cd2-4df2-8a7b-90c1e9634815,6,1,1,17.463155070668606,281.3999559238771,11.971680791222932,58.70688473981386
923a1345-2c7f-4a31-81c1-82b3837bdd3b,4,1,3,20.61108585914832,281.3999559238771,16.279023829441762,61.90986652174984
923bd024-1862-4a10-b6a2-5454b762d149,9,2,0,17.77219711428424,15.53125,15.44537012874073,16.235292435798446
923fe1dc-bbcc-4cf7-a6db-a52a76b0b884,2,1,3,18.280502475988474,281.3999559238771,16.279023829441762,61.13300539402989
924261a1-0f7c-4a5c-9173-52045708f129,6,2,3,17.463155070668606,15.53125,16.279023829441762,16.549105271610415
92501f26-7e58-4d51-a0b7-602707e61db4,5,2,4,19.839439396523534,15.53125,15.247667882027104,16.825522073188065
925282ee-dc91-4bd1-8ba2-4103a51afbb7,6,1,3,17.463155070668606,281.3999559238771,16.279023829441762,60.860556258923275
9259e7c1-8e44-4400-ae8d-20d24754a29c,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
925beaff-3115-4511-8817-b22f9119bf0c,6,1,1,17.463155070668606,281.3999559238771,11.971680791222932,58.70688473981386
925e693e-eac1-4883-a9c3-37e43370e4b8,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
926218a7-e287-4c37-ab4b-40d04d50d083,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
926c856e-c194-62c8-2a40-9c8b4ed686d4,4,2,0,20.61108585914832,15.53125,15.44537012874073,17.181588684086474
926cecba-ffa7-5902-b649-e3e2fd763099,6,1,0,17.463155070668606,281.3999559238771,15.44537012874073,60.44372940857275
926f71d8-a425-65f7-ab06-3daa045e9be0,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
92744c59-4855-439a-a218-ec38ad3222ab,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
92773e6f-ee33-42bf-8422-f0ff6e4c30d7,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
9285e8af-f568-4185-9cfb-507039d02b69,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
928b2c74-bd2a-6a5e-18a2-64fbc164d0db,8,2,1,19.728995826409644,15.53125,11.971680791222932,15.15071400441468
928f7061-e29e-46a1-ad90-166479b354de,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
9290aedb-2af4-4737-a80b-a576013fe2bf,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
929e61fd-e3de-47ad-aba1-2746d0013999,6,1,6,17.463155070668606,281.3999559238771,15.52557479783676,60.48383174312077
92a0fe14-611a-6256-1d71-2328ac696650,4,1,3,20.61108585914832,281.3999559238771,16.279023829441762,61.90986652174984
92a67ee0-1e45-4fe6-a67d-0d5cfca8f3b5,5,1,6,19.839439396523534,281.3999559238771,15.52557479783676,61.27592651840575
92ac718d-87ed-47b2-becd-d125753eefe2,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
92adffe3-0dda-48fd-a4e9-c13820d21619,3,2,4,24.833384017079982,15.53125,15.247667882027104,18.490170280040214
92b1a83c-9e65-4346-90b1-a7bc267b4e4d,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
92b1d4f8-4fe6-4849-acec-75986e4f76a7,1,1,2,18.15067414434237,281.3999559238771,12.502815227111812,59.20162498231621
92b86639-97d6-4322-93df-b020e34a5d58,5,1,2,19.839439396523534,281.3999559238771,12.502815227111812,59.76454673304327
92bc37d8-d917-406b-9dc6-168799d9b776,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
92bddf40-0736-4633-a956-b7ede3ee60ee,0,2,4,17.80791896661847,15.53125,15.247667882027104,16.148348596553042
92beade3-daca-49c6-8b2a-a2d55c8ed448,2,2,2,18.280502475988474,15.53125,12.502815227111812,14.933450105552064
92c20078-6e1a-4e6e-84ad-b74fb117e123,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
92c74c97-f414-4554-a03b-1d65573a6b94,8,2,4,19.728995826409644,15.53125,15.247667882027104,16.788707549816767
92c8c6c2-a712-4f70-8eab-20d431c04c07,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
92d159e1-15c3-46ec-8699-dcec516d0710,3,0,2,24.833384017079982,32.50396825396825,12.502815227111812,19.94653032824394
92d62595-d97c-54f9-14fd-e435497d2f56,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
92ddf2b4-9b2d-460d-935b-b8bf67832f79,5,1,2,19.839439396523534,281.3999559238771,12.502815227111812,59.76454673304327
92e58383-7a4d-44f1-8ab9-e1c4e9e25a07,6,1,0,17.463155070668606,281.3999559238771,15.44537012874073,60.44372940857275
92ea2408-d543-4e7c-9c69-9a823dde475f,4,1,1,20.61108585914832,281.3999559238771,11.971680791222932,59.756195002640425
92ebeb06-3508-6d4b-af37-0a98cb4a822d,6,2,1,17.463155070668606,15.53125,11.971680791222932,14.395433752501
92fad955-9a42-4aed-9fc1-ff52baf8b161,4,1,3,20.61108585914832,281.3999559238771,16.279023829441762,61.90986652174984
93049c2d-da3c-448e-b6ce-7b3625a81dc5,4,2,2,20.61108585914832,15.53125,12.502815227111812,15.710311233272014
9309d429-7b92-4351-94b4-f1b3e692a0db,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
9309f83c-7af8-4e86-be5f-acce6ddafbe2,1,2,2,18.15067414434237,15.53125,12.502815227111812,14.890173995003364
930f81b1-6a67-4d45-9307-f4d83c7a4764,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
93101c30-a37a-4c0c-af59-e04b61a889d5,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
9314edc4-6f05-4f93-a620-acf1aa632e30,6,1,3,17.463155070668606,281.3999559238771,16.279023829441762,60.860556258923275
931538fa-fa58-6b44-b680-abf792298c1c,0,1,1,17.80791896661847,281.3999559238771,11.971680791222932,58.8218060384638
93160dae-5eec-40a6-893c-230ce2776c06,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
931a9fff-f134-4ea5-9a2d-718626e47f6c,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
931ac9b3-9ad7-4433-8768-116d214fe833,9,1,6,17.77219711428424,281.3999559238771,15.52557479783676,60.58684575765931
9322dd60-b906-6c9e-2793-d3cd48e835fa,8,1,6,19.728995826409644,281.3999559238771,15.52557479783676,61.23911199503444
932a772c-9d1c-4f89-8870-a86487b6f511,8,2,6,19.728995826409644,15.53125,15.52557479783676,16.927661007721596
932e035a-cd1e-4c16-931d-53d44451b74d,2,2,2,18.280502475988474,15.53125,12.502815227111812,14.933450105552064
933476c8-8aa0-65ab-be74-cfb760a5080b,3,0,2,24.833384017079982,32.50396825396825,12.502815227111812,19.94653032824394
933ded56-9d34-4282-a9cd-b8d5b363469c,1,0,2,18.15067414434237,32.50396825396825,12.502815227111812,17.718960370664742
9348ac7c-7373-4e30-966a-c8f3b785a96d,9,1,0,17.77219711428424,281.3999559238771,15.44537012874073,60.54674342311129
9349d070-7c30-4783-a422-7712517d82de,1,2,0,18.15067414434237,15.53125,15.44537012874073,16.36145144581782
934a7757-25d7-4521-869d-dead238e3d4c,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
934b1fcb-4302-4c5c-8c11-847206470004,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
934dba75-9956-4003-a3ca-06ba0876eec4,8,2,6,19.728995826409644,15.53125,15.52557479783676,16.927661007721596
935c86c6-c839-468c-a5f9-a2245de742af,2,1,4,18.280502475988474,281.3999559238771,15.247667882027104,60.61732742032256
935cc527-8b5b-4aae-863c-448d48215b23,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
935e69f4-64e8-4abf-bea0-8a0fe0212ee8,2,1,1,18.280502475988474,281.3999559238771,11.971680791222932,58.979333874920464
936179ec-cde6-4004-8fe5-9f24b9dda4df,6,1,2,17.463155070668606,281.3999559238771,12.502815227111812,58.972451957758295
9365a5fc-41e5-49f6-8429-410b96f3db2a,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
936a7852-1c72-495c-a157-47bbd76cfe99,2,1,4,18.280502475988474,281.3999559238771,15.247667882027104,60.61732742032256
936b3e3a-26d8-4964-91d7-3585b23f7160,9,1,1,17.77219711428424,281.3999559238771,11.971680791222932,58.80989875435239
9372f888-6706-4542-89b0-02f15247c163,9,2,1,17.77219711428424,15.53125,11.971680791222932,14.498447767039545
9374133e-9f14-437c-82e4-d0578eb94249,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
93824e3d-ccc7-4b45-8c8c-c1731e813e0a,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
93839da9-6626-4b1e-82d6-5bdbe0cb411d,9,1,2,17.77219711428424,281.3999559238771,12.502815227111812,59.07546597229683
938b08a6-ca0d-45b1-8062-7634965e37c5,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
938dcd2d-dc7a-4702-8984-8c7efcb449d2,6,2,2,17.463155070668606,15.53125,12.502815227111812,14.661000970445443
938e098f-d9ff-4a72-99c9-acab81e2401a,6,2,1,17.463155070668606,15.53125,11.971680791222932,14.395433752501
93a22150-6e43-47fe-a0d0-658f37b8a9a7,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
93a4b6e1-22ca-40c0-96f7-a0ee912f5166,1,1,0,18.15067414434237,281.3999559238771,15.44537012874073,60.672902433130666
93a52c84-c138-4764-a323-43f8fa431e79,0,1,3,17.80791896661847,281.3999559238771,16.279023829441762,60.97547755757322
93a6d753-65e2-4488-9385-0a601f7f525e,0,1,2,17.80791896661847,281.3999559238771,12.502815227111812,59.08737325640825
93a98088-1b03-4774-bdb6-6ed7c43af466,9,2,2,17.77219711428424,15.53125,12.502815227111812,14.764014984983987
93a9c2dd-e7dd-4646-bbc1-cae856edd5d0,3,2,3,24.833384017079982,15.53125,16.279023829441762,19.00584825374754
93b412ac-6b36-48ed-a0d4-d6914eae984e,4,1,3,20.61108585914832,281.3999559238771,16.279023829441762,61.90986652174984
93d6dc34-9ce5-414f-9356-8f3f1f6f3b7e,0,2,6,17.80791896661847,15.53125,15.52557479783676,16.28730205445787
93dad5ed-0dd2-4298-a43a-bea95939beb4,9,1,0,17.77219711428424,281.3999559238771,15.44537012874073,60.54674342311129
93de4087-8923-4710-a828-3caa738cb2a7,1,2,1,18.15067414434237,15.53125,11.971680791222932,14.624606777058924
93f42421-57da-66e1-1409-6b5b9b2b5624,2,1,2,18.280502475988474,281.3999559238771,12.502815227111812,59.244901092864914
93f578c1-2389-4bb1-a39c-9a239744dfa4,9,2,4,17.77219711428424,15.53125,15.247667882027104,16.136441312441633
93f79b94-727a-4df3-84f7-47855d0341ae,3,1,6,24.833384017079982,281.3999559238771,15.52557479783676,62.940574725257896
94028016-e262-4bb3-ab26-bb705f83eca3,9,1,2,17.77219711428424,281.3999559238771,12.502815227111812,59.07546597229683
94086e17-eec8-4bc3-a4fd-7b0696390ef4,6,2,0,17.463155070668606,15.53125,15.44537012874073,16.1322784212599
940a0ab0-8b45-4d1c-a00a-b496bbad33aa,5,0,1,19.839439396523534,32.50396825396825,11.971680791222932,18.016314903447352
941989ed-aa4a-47d6-a41d-cce460a43086,5,2,2,19.839439396523534,15.53125,12.502815227111812,15.453095745730417
941d0d24-db3b-469f-8180-d0f2ba7fb917,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
941dad2f-0472-4d68-aabe-ec154b99839b,0,2,4,17.80791896661847,15.53125,15.247667882027104,16.148348596553042
94274702-05ad-40d4-86cb-a506dd0a0403,6,1,2,17.463155070668606,281.3999559238771,12.502815227111812,58.972451957758295
9429c57c-90bd-4578-b403-845e44697beb,6,0,0,17.463155070668606,32.50396825396825,15.44537012874073,18.961064796921274
94367ce1-fa79-4c5b-82f5-9119997a2911,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
9438939c-a088-4532-bad7-7b20bb21ba43,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
943a515e-435d-45c5-983f-88e2cd56005a,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
943ade74-6d99-61dd-1d34-6c6616dbe838,2,2,1,18.280502475988474,15.53125,11.971680791222932,14.667882887607623
943ee927-da24-4f01-a58e-dbdd4d516020,6,1,6,17.463155070668606,281.3999559238771,15.52557479783676,60.48383174312077
9442b2df-dc16-4b1d-b196-18259d9bf59c,0,2,4,17.80791896661847,15.53125,15.247667882027104,16.148348596553042
9449cabb-3174-4399-8050-abd2b1bc7b0e,4,1,2,20.61108585914832,281.3999559238771,12.502815227111812,60.02176222058486
944bace1-9a45-46d8-9c3f-cc23753c4342,5,1,2,19.839439396523534,281.3999559238771,12.502815227111812,59.76454673304327
944d03ee-1223-4d9f-950d-8baa77476976,1,1,3,18.15067414434237,281.3999559238771,16.279023829441762,61.089729283481184
944f67d8-f112-48a0-aede-b759d21df29e,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
9450bc4f-8acf-4afb-97b6-633b5f445d59,6,2,3,17.463155070668606,15.53125,16.279023829441762,16.549105271610415
945147f3-7235-68e7-1db9-d3601fa8df6d,9,0,0,17.77219711428424,32.50396825396825,15.44537012874073,19.06407881145982
945a35e0-a249-515e-a7a9-7924dbc9071c,2,0,1,18.280502475988474,32.50396825396825,11.971680791222932,17.496669263269
945ff39f-da49-4e4a-9bef-b649100f1752,9,0,0,17.77219711428424,32.50396825396825,15.44537012874073,19.06407881145982
94639bf3-d53d-42d6-a66b-c5306b398eb3,0,1,1,17.80791896661847,281.3999559238771,11.971680791222932,58.8218060384638
9473d192-b13f-4457-89bd-3e457e22a205,1,1,5,18.15067414434237,281.3999559238771,22.787987601932603,64.3442111697266
94755325-e2d7-413f-97a4-35a37484a152,4,2,6,20.61108585914832,15.53125,15.52557479783676,17.221691018634488
94792c2d-01ce-6074-25d4-370deb839f81,6,2,6,17.463155070668606,15.53125,15.52557479783676,16.172380755807918
947b8d4c-438e-41ba-820c-9d7633590c13,2,1,1,18.280502475988474,281.3999559238771,11.971680791222932,58.979333874920464
947db2fd-cc7a-49cd-93cf-7b654c6b9057,2,1,1,18.280502475988474,281.3999559238771,11.971680791222932,58.979333874920464
947dd645-80c5-4593-a888-a5960bdca876,1,1,2,18.15067414434237,281.3999559238771,12.502815227111812,59.20162498231621
947e31df-7fca-4c29-8e29-7de624a32da3,3,2,6,24.833384017079982,15.53125,15.52557479783676,18.62912373794504
9489f4f1-be79-4871-a95a-b7cec79cc0b7,4,1,2,20.61108585914832,281.3999559238771,12.502815227111812,60.02176222058486
948e4afe-42f3-4772-913a-65a08069b74d,0,1,1,17.80791896661847,281.3999559238771,11.971680791222932,58.8218060384638
94901208-64a7-4d30-9d14-6087f0436577,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
949e3b71-d396-4e1e-af2d-70fd052e641f,6,2,1,17.463155070668606,15.53125,11.971680791222932,14.395433752501
949e4f29-097c-5f57-ad39-d12d553bc79a,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
94a0d1c4-66ee-427b-879a-f91e7b673270,2,2,3,18.280502475988474,15.53125,16.279023829441762,16.821554406717038
94a2574f-457d-448b-8e93-9eb25b69b141,0,1,2,17.80791896661847,281.3999559238771,12.502815227111812,59.08737325640825
94adcf2d-a757-423a-ae55-9e035e7586ab,3,2,0,24.833384017079982,15.53125,15.44537012874073,18.589021403397023
94b0fb36-a4aa-4730-b11b-953c887166a8,4,2,2,20.61108585914832,15.53125,12.502815227111812,15.710311233272014
94b92148-8b95-4559-af70-31abfa65b24c,3,1,4,24.833384017079982,281.3999559238771,15.247667882027104,62.80162126735306
94ba9b43-a3a7-6a9a-1242-4be1dfa8e9a2,2,1,1,18.280502475988474,281.3999559238771,11.971680791222932,58.979333874920464
94c529f9-bbec-425a-9884-be98db2cddb7,8,0,6,19.728995826409644,32.50396825396825,15.52557479783676,19.756447383382973
94cd37a5-e874-4787-99c8-8ee826d7911e,1,2,0,18.15067414434237,15.53125,15.44537012874073,16.36145144581782
94ce528f-1317-4e43-ad84-24b30f1bfead,1,0,1,18.15067414434237,32.50396825396825,11.971680791222932,17.4533931527203
94d08ccb-77ee-4e67-aba8-76b40743c6ba,4,2,4,20.61108585914832,15.53125,15.247667882027104,17.082737560729658
94d33360-f5c4-4007-a103-aeee6b773fb4,5,1,2,19.839439396523534,281.3999559238771,12.502815227111812,59.76454673304327
94d391d7-4f3e-4ddf-99a5-0d5741256a4b,4,1,0,20.61108585914832,281.3999559238771,15.44537012874073,61.493039671399316
94d73466-3e94-48c3-9cc4-f9ff00a9ba76,1,2,2,18.15067414434237,15.53125,12.502815227111812,14.890173995003364
94de5ae7-1dcb-46c3-a832-f2ca65da3785,3,1,0,24.833384017079982,281.3999559238771,15.44537012874073,62.90047239070987
94e90aa9-cc99-4016-aa64-b35b47d9f3fe,3,1,0,24.833384017079982,281.3999559238771,15.44537012874073,62.90047239070987
94f1ec88-eb55-43ea-bf43-720638bb2896,8,2,3,19.728995826409644,15.53125,16.279023829441762,17.304385523524093
94ff3db0-009b-4f2c-a0ba-34c880de446d,5,1,0,19.839439396523534,281.3999559238771,15.44537012874073,61.23582418385772
94ff6cf9-2cb7-4753-87f1-a03d2148cc2c,3,1,0,24.833384017079982,281.3999559238771,15.44537012874073,62.90047239070987
94ffe8ef-7e72-4cff-8120-16ae67b1d11c,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
9500365c-8716-40c9-8843-da53aef63f11,1,1,2,18.15067414434237,281.3999559238771,12.502815227111812,59.20162498231621
950453f8-8976-4d65-906c-7488f953446d,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
95068b58-a420-4e65-9b42-40b5d3eb6370,2,2,3,18.280502475988474,15.53125,16.279023829441762,16.821554406717038
9509ca53-c325-4471-a2fe-0f26f6fb7ba8,3,1,2,24.833384017079982,281.3999559238771,12.502815227111812,61.42919493989542
950a1a78-e18e-41e4-956d-705911c97daa,4,1,2,20.61108585914832,281.3999559238771,12.502815227111812,60.02176222058486
9510d040-092c-4cb4-9c6d-1663458b4664,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
9518d7f6-46aa-45f9-8067-aa165c6d4f16,8,1,6,19.728995826409644,281.3999559238771,15.52557479783676,61.23911199503444
9519ddc3-e096-434a-861f-781986e30802,0,2,1,17.80791896661847,15.53125,11.971680791222932,14.510355051150958
951ec4eb-2dc0-4921-ab37-8d669abf0a21,2,1,6,18.280502475988474,281.3999559238771,15.52557479783676,60.756280878227386
9528c630-8b95-4b9c-a68d-f0afbeaffa80,1,2,2,18.15067414434237,15.53125,12.502815227111812,14.890173995003364
952fedc7-cf73-4703-9880-9d3a31b38a4c,1,0,1,18.15067414434237,32.50396825396825,11.971680791222932,17.4533931527203
95336662-fdea-4f55-a49f-91436e34a991,0,2,2,17.80791896661847,15.53125,12.502815227111812,14.775922269095396
95340df5-802c-4832-9d71-5c4d758d2461,1,0,2,18.15067414434237,32.50396825396825,12.502815227111812,17.718960370664742
953cc17f-0070-43f6-851c-e83ef7928a62,5,1,0,19.839439396523534,281.3999559238771,15.44537012874073,61.23582418385772
953d94aa-096d-4243-9807-1ee76f63bdb3,9,2,6,17.77219711428424,15.53125,15.52557479783676,16.275394770346463
953e7a65-63fa-4856-9d97-9ee5c3c06a0a,3,1,1,24.833384017079982,281.3999559238771,11.971680791222932,61.16362772195098
9543fb66-76f3-4d71-a502-c6dd6aa7f579,3,1,3,24.833384017079982,281.3999559238771,16.279023829441762,63.3172992410604
954b2818-663a-4b7e-949d-4920a5568142,8,2,4,19.728995826409644,15.53125,15.247667882027104,16.788707549816767
955f0a6f-046d-42e5-9f94-f13e02aea564,0,2,2,17.80791896661847,15.53125,12.502815227111812,14.775922269095396
955fc439-0c84-4dd5-a18c-e08ea5b2dab6,6,1,3,17.463155070668606,281.3999559238771,16.279023829441762,60.860556258923275
